workout_id,start_time,end_time,exercise_index,exercise_title,exercise_notes,set_index,set_weight_lbs,set_reps,workout_type,volume,workout_duration,weight_score
9c84f94f-1c44-4df2-a360-fe5ba5ad367b,2025-07-10 15:43:44-04,2025-07-10 16:31:18-04,4,Seated Cable Row - V Grip (Cable),,0,150.03,8,Upper,1200.24,47.57,-1.11
9c84f94f-1c44-4df2-a360-fe5ba5ad367b,2025-07-10 15:43:44-04,2025-07-10 16:31:18-04,4,Seated Cable Row - V Grip (Cable),,1,150.03,7,Upper,1050.21,47.57,-1.11
92397aa6-9f3a-4a22-be95-37bd6e7093bd,2025-07-08 18:47:00-04,2025-07-08 19:27:23-04,1,Seated Cable Row - V Grip (Cable),,0,145.02,8,Pull,1160.16,40.38,-1.46
92397aa6-9f3a-4a22-be95-37bd6e7093bd,2025-07-08 18:47:00-04,2025-07-08 19:27:23-04,1,Seated Cable Row - V Grip (Cable),,1,145.02,8,Pull,1160.16,40.38,-1.46
57ef41cb-a0ea-4808-a23c-0b363ef7051e,2025-07-03 14:52:52-04,2025-07-03 15:53:08-04,1,Seated Cable Row - V Grip (Cable),,0,135.02,8,Upper,1080.16,60.27,-2.15
57ef41cb-a0ea-4808-a23c-0b363ef7051e,2025-07-03 14:52:52-04,2025-07-03 15:53:08-04,1,Seated Cable Row - V Grip (Cable),,1,135.02,8,Upper,1080.16,60.27,-2.15
fb3ab7c3-0283-43b2-959c-726d7384f3c3,2025-06-30 14:51:57-04,2025-06-30 15:32:13-04,2,Seated Cable Row - V Grip (Cable),good form,0,145.02,8,Pull,1160.16,40.27,-1.46
fb3ab7c3-0283-43b2-959c-726d7384f3c3,2025-06-30 14:51:57-04,2025-06-30 15:32:13-04,2,Seated Cable Row - V Grip (Cable),good form,1,145.02,8,Pull,1160.16,40.27,-1.46
5737d910-5a0c-470f-9b9c-b90906cadf18,2025-06-18 11:32:13-04,2025-06-18 12:43:12-04,7,Seated Cable Row - V Grip (Cable),,0,150.03,7,Upper,1050.21,70.98,-1.11
5737d910-5a0c-470f-9b9c-b90906cadf18,2025-06-18 11:32:13-04,2025-06-18 12:43:12-04,7,Seated Cable Row - V Grip (Cable),,1,145.02,6,Upper,870.12,70.98,-1.46
b7b45d3d-5b19-4771-87e7-bdaffc85e4ca,2025-06-13 10:10:53-04,2025-06-13 10:54:20-04,0,Seated Cable Row - V Grip (Cable),,0,165.03,8,Pull,1320.24,43.45,-0.07
b7b45d3d-5b19-4771-87e7-bdaffc85e4ca,2025-06-13 10:10:53-04,2025-06-13 10:54:20-04,0,Seated Cable Row - V Grip (Cable),,1,165.03,7,Pull,1155.21,43.45,-0.07
b7e630b4-777b-4119-9a27-cdf7c3e95d26,2025-06-08 14:33:43-04,2025-06-08 15:19:04-04,0,Seated Cable Row - V Grip (Cable),,0,160.03,8,Pull,1280.24,45.35,-0.42
b7e630b4-777b-4119-9a27-cdf7c3e95d26,2025-06-08 14:33:43-04,2025-06-08 15:19:04-04,0,Seated Cable Row - V Grip (Cable),,1,160.03,7,Pull,1120.21,45.35,-0.42
8eb18d16-e042-467b-94ba-cb0695bc4404,2025-06-04 18:01:56-04,2025-06-04 18:59:42-04,5,Seated Cable Row - V Grip (Cable),,0,150.03,7,Upper,1050.21,57.77,-1.11
8eb18d16-e042-467b-94ba-cb0695bc4404,2025-06-04 18:01:56-04,2025-06-04 18:59:42-04,5,Seated Cable Row - V Grip (Cable),,1,140.02,8,Upper,1120.16,57.77,-1.8
45d0b7db-e920-413f-b7b5-0ec050f11f96,2025-05-23 15:45:31-04,2025-05-23 16:42:35-04,0,Seated Cable Row - V Grip (Cable),intense and controlled,0,160.03,7,Upper,1120.21,57.07,-0.42
45d0b7db-e920-413f-b7b5-0ec050f11f96,2025-05-23 15:45:31-04,2025-05-23 16:42:35-04,0,Seated Cable Row - V Grip (Cable),intense and controlled,1,150.03,8,Upper,1200.24,57.07,-1.11
2c98d406-00ca-4322-a318-241ee8ec78fd,2025-05-20 18:45:01-04,2025-05-20 19:46:53-04,5,Seated Cable Row - V Grip (Cable),,0,180.03,5,Upper,900.15,61.87,0.96
2c98d406-00ca-4322-a318-241ee8ec78fd,2025-05-20 18:45:01-04,2025-05-20 19:46:53-04,5,Seated Cable Row - V Grip (Cable),,1,160.03,5,Upper,800.15,61.87,-0.42
6a059c10-fdf7-48e8-81cc-7294da639a7b,2025-05-14 15:27:16-04,2025-05-14 16:31:12-04,7,Seated Cable Row - V Grip (Cable),,0,185.03,6,Upper,1110.18,63.93,1.31
6a059c10-fdf7-48e8-81cc-7294da639a7b,2025-05-14 15:27:16-04,2025-05-14 16:31:12-04,7,Seated Cable Row - V Grip (Cable),,1,175.03,6,Upper,1050.18,63.93,0.62
92a1531e-4ef7-4c0c-ba3b-90a2e646307b,2025-05-08 17:49:07-04,2025-05-08 18:36:47-04,0,Seated Cable Row - V Grip (Cable),,0,180.03,6,Pull,1080.18,47.67,0.96
92a1531e-4ef7-4c0c-ba3b-90a2e646307b,2025-05-08 17:49:07-04,2025-05-08 18:36:47-04,0,Seated Cable Row - V Grip (Cable),,1,180.03,5,Pull,900.15,47.67,0.96
6eaa0d44-52e0-4359-a044-c962ee673baa,2025-05-05 19:42:40-04,2025-05-05 20:36:53-04,0,Seated Cable Row - V Grip (Cable),,0,180.03,6,Upper,1080.18,54.22,0.96
6eaa0d44-52e0-4359-a044-c962ee673baa,2025-05-05 19:42:40-04,2025-05-05 20:36:53-04,0,Seated Cable Row - V Grip (Cable),,1,175.03,6,Upper,1050.18,54.22,0.62
9575ded6-884b-4d62-bb78-035a997e98ad,2025-05-01 14:16:09-04,2025-05-01 14:59:06-04,1,Seated Cable Row - V Grip (Cable),,0,180.03,6,Pull,1080.18,42.95,0.96
9575ded6-884b-4d62-bb78-035a997e98ad,2025-05-01 14:16:09-04,2025-05-01 14:59:06-04,1,Seated Cable Row - V Grip (Cable),,1,175.03,6,Pull,1050.18,42.95,0.62
74505daf-6898-40cf-bf0c-2bd6dfa8b94d,2025-04-28 16:24:45-04,2025-04-28 17:10:31-04,1,Seated Cable Row - V Grip (Cable),,0,175.03,8,Upper,1400.24,45.77,0.62
74505daf-6898-40cf-bf0c-2bd6dfa8b94d,2025-04-28 16:24:45-04,2025-04-28 17:10:31-04,1,Seated Cable Row - V Grip (Cable),,1,175.03,6,Upper,1050.18,45.77,0.62
1c314327-be04-43ca-9516-d25c9173ab11,2025-04-25 12:32:36-04,2025-04-25 13:34:19-04,0,Seated Cable Row - V Grip (Cable),,0,185.03,6,Upper,1110.18,61.72,1.31
1c314327-be04-43ca-9516-d25c9173ab11,2025-04-25 12:32:36-04,2025-04-25 13:34:19-04,0,Seated Cable Row - V Grip (Cable),,1,185.03,6,Upper,1110.18,61.72,1.31
3ba8571a-3249-4a3d-971d-eab985439fb1,2025-04-22 16:04:50-04,2025-04-22 17:07:36-04,1,Seated Cable Row - V Grip (Cable),,0,185.03,6,Upper,1110.18,62.77,1.31
3ba8571a-3249-4a3d-971d-eab985439fb1,2025-04-22 16:04:50-04,2025-04-22 17:07:36-04,1,Seated Cable Row - V Grip (Cable),,1,180.03,5,Upper,900.15,62.77,0.96
ba8f65db-60b9-4e40-84d7-f2a2dbd6a4db,2025-04-17 14:05:45-04,2025-04-17 15:08:45-04,3,Seated Cable Row - V Grip (Cable),,0,185.03,6,Upper,1110.18,63.0,1.31
ba8f65db-60b9-4e40-84d7-f2a2dbd6a4db,2025-04-17 14:05:45-04,2025-04-17 15:08:45-04,3,Seated Cable Row - V Grip (Cable),,1,185.03,6,Upper,1110.18,63.0,1.31
79a01ae1-1ba9-4030-b969-f04a53439cbe,2025-04-14 19:15:38-04,2025-04-14 20:04:48-04,0,Seated Cable Row - V Grip (Cable),,0,185.03,6,Upper,1110.18,49.17,1.31
79a01ae1-1ba9-4030-b969-f04a53439cbe,2025-04-14 19:15:38-04,2025-04-14 20:04:48-04,0,Seated Cable Row - V Grip (Cable),,1,185.03,5,Upper,925.15,49.17,1.31
7828d949-7efc-489a-ab60-6bea3f10a021,2025-04-10 13:43:40-04,2025-04-10 14:40:43-04,7,Seated Cable Row - V Grip (Cable),,0,180.03,6,Upper,1080.18,57.05,0.96
7828d949-7efc-489a-ab60-6bea3f10a021,2025-04-10 13:43:40-04,2025-04-10 14:40:43-04,7,Seated Cable Row - V Grip (Cable),,1,180.03,5,Upper,900.15,57.05,0.96
583f9856-3112-4dfc-b35a-ca0397ca7abb,2025-04-07 17:08:37-04,2025-04-07 18:00:08-04,0,Seated Cable Row - V Grip (Cable),,0,180.03,6,Upper,1080.18,51.52,0.96
583f9856-3112-4dfc-b35a-ca0397ca7abb,2025-04-07 17:08:37-04,2025-04-07 18:00:08-04,0,Seated Cable Row - V Grip (Cable),,1,180.03,5,Upper,900.15,51.52,0.96
54aca8a4-d49a-4527-9868-538124e6f857,2025-04-03 13:56:11-04,2025-04-03 14:41:02-04,0,Seated Cable Row - V Grip (Cable),,0,175.03,6,Upper,1050.18,44.85,0.62
54aca8a4-d49a-4527-9868-538124e6f857,2025-04-03 13:56:11-04,2025-04-03 14:41:02-04,0,Seated Cable Row - V Grip (Cable),,1,175.03,5,Upper,875.15,44.85,0.62
53e2f6d9-8354-4a5e-a7cc-7ada6d6ed531,2025-03-31 16:40:54-04,2025-03-31 17:37:17-04,0,Seated Cable Row - V Grip (Cable),,0,170.03,7,Upper,1190.21,56.38,0.27
53e2f6d9-8354-4a5e-a7cc-7ada6d6ed531,2025-03-31 16:40:54-04,2025-03-31 17:37:17-04,0,Seated Cable Row - V Grip (Cable),,1,170.03,6,Upper,1020.18,56.38,0.27
4cac1e67-6d6b-459f-b4a6-556c5f761eb1,2025-03-27 13:36:27-04,2025-03-27 14:23:05-04,3,Seated Cable Row - V Grip (Cable),,0,165.03,7,Upper,1155.21,46.63,-0.07
4cac1e67-6d6b-459f-b4a6-556c5f761eb1,2025-03-27 13:36:27-04,2025-03-27 14:23:05-04,3,Seated Cable Row - V Grip (Cable),,1,165.03,6,Upper,990.18,46.63,-0.07
9426cafe-7c28-4a47-9143-35526b0607c0,2025-03-24 15:16:58-04,2025-03-24 16:14:33-04,0,Seated Cable Row - V Grip (Cable),,0,160.03,8,Upper,1280.24,57.58,-0.42
9426cafe-7c28-4a47-9143-35526b0607c0,2025-03-24 15:16:58-04,2025-03-24 16:14:33-04,0,Seated Cable Row - V Grip (Cable),,1,160.03,6,Upper,960.18,57.58,-0.42
2e2d56e1-a4d1-481c-80b5-8a4fd80f76c2,2025-03-22 14:07:08-04,2025-03-22 15:19:20-04,1,Seated Cable Row - V Grip (Cable),,0,160.03,6,Upper,960.18,72.2,-0.42
2e2d56e1-a4d1-481c-80b5-8a4fd80f76c2,2025-03-22 14:07:08-04,2025-03-22 15:19:20-04,1,Seated Cable Row - V Grip (Cable),,1,160.03,5,Upper,800.15,72.2,-0.42
483a421b-9fa9-4336-a7b8-d386d684702f,2025-03-03 15:28:40-05,2025-03-03 16:16:56-05,4,Seated Cable Row - V Grip (Cable),,0,180.03,7,Upper,1260.21,48.27,0.96
1f960d11-0748-47cd-a732-1dd2a485303b,2025-02-04 16:19:13-05,2025-02-04 17:19:49-05,4,Seated Cable Row - V Grip (Cable),,0,185.03,6,Upper,1110.18,60.6,1.31
636b1e15-5096-4dca-8579-01e52b6bdfaf,2025-01-31 15:35:25-05,2025-01-31 16:40:52-05,5,Seated Cable Row - V Grip (Cable),,0,185.03,6,Upper,1110.18,65.45,1.31
8068e25a-2016-4691-9930-08bf083c3149,2025-01-24 17:18:25-05,2025-01-24 18:21:22-05,6,Seated Cable Row - V Grip (Cable),,0,185.03,5,Upper,925.15,62.95,1.31
6716fa33-d530-45f1-9050-6cf69aa1b3e1,2025-01-21 13:10:43-05,2025-01-21 14:09:06-05,6,Seated Cable Row - V Grip (Cable),,0,180.03,6,Upper,1080.18,58.38,0.96
31e91463-aca2-44e0-968d-f7a3165b166a,2025-01-17 12:04:23-05,2025-01-17 13:08:08-05,6,Seated Cable Row - V Grip (Cable),,0,190.03,5,Upper,950.15,63.75,1.65
2cd20344-fb15-4a8b-ba61-5c52dda16264,2024-12-16 16:43:14-05,2024-12-16 17:56:09-05,6,Seated Cable Row - V Grip (Cable),,0,185.03,6,Upper,1110.18,72.92,1.31
dc7816f7-5ede-4543-ba4b-d38c2117f8f5,2024-12-12 15:08:43-05,2024-12-12 16:15:03-05,7,Seated Cable Row - V Grip (Cable),,0,185.03,6,Upper,1110.18,66.33,1.31
da9d4713-42c3-4700-ab3a-e40d7ba6fc7b,2024-12-09 17:30:48-05,2024-12-09 18:40:39-05,6,Seated Cable Row - V Grip (Cable),,0,185.03,5,Upper,925.15,69.85,1.31
0e9527fe-71de-4db2-b794-88323d17809f,2025-02-19 16:17:00-05,2025-02-19 17:11:12-05,5,Seated Incline Curl (Dumbbell),,0,40.01,7,Upper,280.07,54.2,0.0
0e9527fe-71de-4db2-b794-88323d17809f,2025-02-19 16:17:00-05,2025-02-19 17:11:12-05,5,Seated Incline Curl (Dumbbell),,1,40.01,5,Upper,200.05,54.2,0.0
a5abdd15-190e-4464-b273-0bb73c6e55d6,2025-09-06 16:59:40-04,2025-09-06 17:25:20-04,0,Seated Leg Curl (Machine),,0,137.52,8,Lower,1100.16,25.67,-0.38
a5abdd15-190e-4464-b273-0bb73c6e55d6,2025-09-06 16:59:40-04,2025-09-06 17:25:20-04,0,Seated Leg Curl (Machine),,1,137.52,7,Lower,962.64,25.67,-0.38
805ed6c8-8c12-4e53-8d55-9d4d3251d5be,2025-09-02 15:20:15-04,2025-09-02 16:01:27-04,2,Seated Leg Curl (Machine),,0,137.52,8,Lower,1100.16,41.2,-0.38
805ed6c8-8c12-4e53-8d55-9d4d3251d5be,2025-09-02 15:20:15-04,2025-09-02 16:01:27-04,2,Seated Leg Curl (Machine),,1,137.52,7,Lower,962.64,41.2,-0.38
294184be-5138-4641-bbcb-cf5b3939a192,2025-08-27 16:01:22-04,2025-08-27 16:22:10-04,0,Seated Leg Curl (Machine),,0,135.02,9,Lower,1215.18,20.8,-0.59
294184be-5138-4641-bbcb-cf5b3939a192,2025-08-27 16:01:22-04,2025-08-27 16:22:10-04,0,Seated Leg Curl (Machine),,1,135.02,8,Lower,1080.16,20.8,-0.59
a486fe9e-ee4f-48fd-8287-f07fb04fa20c,2025-08-22 14:55:09-04,2025-08-22 15:38:56-04,0,Seated Leg Curl (Machine),,0,135.02,8,Lower,1080.16,43.78,-0.59
a486fe9e-ee4f-48fd-8287-f07fb04fa20c,2025-08-22 14:55:09-04,2025-08-22 15:38:56-04,0,Seated Leg Curl (Machine),,1,135.02,8,Lower,1080.16,43.78,-0.59
baca8ef0-1766-4dde-9ff9-7807b1025fde,2025-08-18 18:30:48-04,2025-08-18 18:48:43-04,0,Seated Leg Curl (Machine),,0,135.02,8,Lower,1080.16,17.92,-0.59
baca8ef0-1766-4dde-9ff9-7807b1025fde,2025-08-18 18:30:48-04,2025-08-18 18:48:43-04,0,Seated Leg Curl (Machine),,1,135.02,7,Lower,945.14,17.92,-0.59
ea1a9712-56ee-4197-8518-2ca19af27b9c,2025-08-12 18:52:42-04,2025-08-12 19:11:09-04,1,Seated Leg Curl (Machine),,0,130.02,8,Lower,1040.16,18.45,-0.99
ea1a9712-56ee-4197-8518-2ca19af27b9c,2025-08-12 18:52:42-04,2025-08-12 19:11:09-04,1,Seated Leg Curl (Machine),,1,130.02,8,Lower,1040.16,18.45,-0.99
93177081-772a-4b48-b48a-118167fa95d0,2025-07-31 13:33:14-04,2025-07-31 14:00:52-04,0,Seated Leg Curl (Machine),,0,130.02,9,Lower,1170.18,27.63,-0.99
93177081-772a-4b48-b48a-118167fa95d0,2025-07-31 13:33:14-04,2025-07-31 14:00:52-04,0,Seated Leg Curl (Machine),,1,130.02,8,Lower,1040.16,27.63,-0.99
0e2dd5f5-1e29-4c0b-affb-40a545d3b8bd,2025-07-22 16:27:17-04,2025-07-22 16:59:58-04,0,Seated Leg Curl (Machine),,0,130.02,8,Lower,1040.16,32.68,-0.99
0e2dd5f5-1e29-4c0b-affb-40a545d3b8bd,2025-07-22 16:27:17-04,2025-07-22 16:59:58-04,0,Seated Leg Curl (Machine),,1,130.02,7,Lower,910.14,32.68,-0.99
515c74a4-b14f-435c-a241-dc63774157f7,2025-07-07 21:05:32-04,2025-07-07 21:39:16-04,1,Seated Leg Curl (Machine),machine broken,0,120.02,8,Lower,960.16,33.73,-1.8
515c74a4-b14f-435c-a241-dc63774157f7,2025-07-07 21:05:32-04,2025-07-07 21:39:16-04,1,Seated Leg Curl (Machine),machine broken,1,120.02,7,Lower,840.14,33.73,-1.8
cee7de44-6318-4707-99be-d04893a825e4,2025-07-01 18:38:41-04,2025-07-01 19:22:18-04,3,Seated Leg Curl (Machine),,0,135.02,8,Lower,1080.16,43.62,-0.59
cee7de44-6318-4707-99be-d04893a825e4,2025-07-01 18:38:41-04,2025-07-01 19:22:18-04,3,Seated Leg Curl (Machine),,1,130.02,8,Lower,1040.16,43.62,-0.99
8a81a465-a80c-49a6-afac-0d160c000b65,2025-06-27 17:55:56-04,2025-06-27 18:40:29-04,1,Seated Leg Curl (Machine),,0,135.02,7,Lower,945.14,44.55,-0.59
8a81a465-a80c-49a6-afac-0d160c000b65,2025-06-27 17:55:56-04,2025-06-27 18:40:29-04,1,Seated Leg Curl (Machine),,1,130.02,7,Lower,910.14,44.55,-0.99
8040e4d0-7dc7-44c5-b865-580a28964bae,2025-06-16 17:44:14-04,2025-06-16 18:28:17-04,0,Seated Leg Curl (Machine),,0,135.02,8,Lower,1080.16,44.05,-0.59
8040e4d0-7dc7-44c5-b865-580a28964bae,2025-06-16 17:44:14-04,2025-06-16 18:28:17-04,0,Seated Leg Curl (Machine),,1,130.02,7,Lower,910.14,44.05,-0.99
f0239a43-8c14-4489-b21d-c8e7f22272b7,2025-05-22 17:40:09-04,2025-05-22 18:33:39-04,0,Seated Leg Curl (Machine),,0,130.02,8,Lower,1040.16,53.5,-0.99
f0239a43-8c14-4489-b21d-c8e7f22272b7,2025-05-22 17:40:09-04,2025-05-22 18:33:39-04,0,Seated Leg Curl (Machine),,1,120.02,71,Lower,8521.42,53.5,-1.8
37963ca5-518d-47ad-90d5-9793ccd5539e,2025-05-15 17:24:52-04,2025-05-15 17:57:10-04,2,Seated Leg Curl (Machine),,0,155.03,5,Lower,775.15,32.3,1.03
37963ca5-518d-47ad-90d5-9793ccd5539e,2025-05-15 17:24:52-04,2025-05-15 17:57:10-04,2,Seated Leg Curl (Machine),,1,150.03,5,Lower,750.15,32.3,0.63
f925297d-4f97-4d37-afb0-e98f1197a101,2025-05-06 16:04:29-04,2025-05-06 16:48:27-04,3,Seated Leg Curl (Machine),,0,155.03,5,Lower,775.15,43.97,1.03
f925297d-4f97-4d37-afb0-e98f1197a101,2025-05-06 16:04:29-04,2025-05-06 16:48:27-04,3,Seated Leg Curl (Machine),,1,150.03,5,Lower,750.15,43.97,0.63
fd419ebb-6b03-4fa7-bb40-38c5ba8cdaa7,2025-04-29 16:10:46-04,2025-04-29 16:47:01-04,1,Seated Leg Curl (Machine),,0,157.53,6,Lower,945.18,36.25,1.23
fd419ebb-6b03-4fa7-bb40-38c5ba8cdaa7,2025-04-29 16:10:46-04,2025-04-29 16:47:01-04,1,Seated Leg Curl (Machine),,1,157.53,6,Lower,945.18,36.25,1.23
a16d20d7-c883-4468-a528-8712994842cc,2025-04-19 12:11:12-04,2025-04-19 13:04:42-04,1,Seated Leg Curl (Machine),,0,157.53,6,Lower,945.18,53.5,1.23
a16d20d7-c883-4468-a528-8712994842cc,2025-04-19 12:11:12-04,2025-04-19 13:04:42-04,1,Seated Leg Curl (Machine),,1,157.53,5,Lower,787.65,53.5,1.23
7c8cbec6-06db-4c00-a7bc-d2c75a9d650d,2025-04-11 17:02:06-04,2025-04-11 17:35:09-04,4,Seated Leg Curl (Machine),,0,155.03,6,Lower,930.18,33.05,1.03
7c8cbec6-06db-4c00-a7bc-d2c75a9d650d,2025-04-11 17:02:06-04,2025-04-11 17:35:09-04,4,Seated Leg Curl (Machine),,1,155.03,6,Lower,930.18,33.05,1.03
1aa0b3c8-b9c0-41de-b527-bee6d30db45b,2025-04-08 14:00:34-04,2025-04-08 14:36:22-04,2,Seated Leg Curl (Machine),,0,155.03,6,Lower,930.18,35.8,1.03
1aa0b3c8-b9c0-41de-b527-bee6d30db45b,2025-04-08 14:00:34-04,2025-04-08 14:36:22-04,2,Seated Leg Curl (Machine),,1,155.03,5,Lower,775.15,35.8,1.03
7becf750-720c-4d9a-aada-d36db0b58da7,2025-04-01 16:11:35-04,2025-04-01 16:52:45-04,0,Seated Leg Curl (Machine),,0,152.53,6,Lower,915.18,41.17,0.83
7becf750-720c-4d9a-aada-d36db0b58da7,2025-04-01 16:11:35-04,2025-04-01 16:52:45-04,0,Seated Leg Curl (Machine),,1,152.53,6,Lower,915.18,41.17,0.83
d302e13c-a887-4a52-a7f0-2a373eb52b7b,2025-03-28 10:59:59-04,2025-03-28 12:07:51-04,3,Seated Leg Curl (Machine),,0,150.03,6,Lower,900.18,67.87,0.63
d302e13c-a887-4a52-a7f0-2a373eb52b7b,2025-03-28 10:59:59-04,2025-03-28 12:07:51-04,3,Seated Leg Curl (Machine),,1,150.03,6,Lower,900.18,67.87,0.63
29e6bad7-5cd6-43ae-8171-634076b59081,2025-03-25 12:25:48-04,2025-03-25 13:03:28-04,2,Seated Leg Curl (Machine),,0,147.53,6,Lower,885.18,37.67,0.43
29e6bad7-5cd6-43ae-8171-634076b59081,2025-03-25 12:25:48-04,2025-03-25 13:03:28-04,2,Seated Leg Curl (Machine),,1,147.53,6,Lower,885.18,37.67,0.43
5d011307-ac33-45eb-a447-045900461367,2025-03-14 13:36:52-04,2025-03-14 14:13:45-04,1,Seated Leg Curl (Machine),,0,145.02,6,Lower,870.12,36.88,0.22
5d011307-ac33-45eb-a447-045900461367,2025-03-14 13:36:52-04,2025-03-14 14:13:45-04,1,Seated Leg Curl (Machine),,1,145.02,6,Lower,870.12,36.88,0.22
1878db13-a7b0-4147-b80e-6b7b613dc3b2,2025-03-11 17:24:31-04,2025-03-11 18:06:39-04,1,Seated Leg Curl (Machine),,0,142.52,6,Lower,855.12,42.13,0.02
1878db13-a7b0-4147-b80e-6b7b613dc3b2,2025-03-11 17:24:31-04,2025-03-11 18:06:39-04,1,Seated Leg Curl (Machine),,1,142.52,6,Lower,855.12,42.13,0.02
f64cfeab-3c4f-4e3c-9130-fc9443fa4036,2025-03-07 14:20:16-05,2025-03-07 14:52:21-05,1,Seated Leg Curl (Machine),,0,140.02,6,Lower,840.12,32.08,-0.18
f64cfeab-3c4f-4e3c-9130-fc9443fa4036,2025-03-07 14:20:16-05,2025-03-07 14:52:21-05,1,Seated Leg Curl (Machine),,1,140.02,6,Lower,840.12,32.08,-0.18
697df994-7eae-4909-8e94-b389fe1e8781,2025-01-18 16:49:44-05,2025-01-18 17:23:45-05,1,Seated Leg Curl (Machine),,0,150.03,6,Lower,900.18,34.02,0.63
697df994-7eae-4909-8e94-b389fe1e8781,2025-01-18 16:49:44-05,2025-01-18 17:23:45-05,1,Seated Leg Curl (Machine),,1,150.03,5,Lower,750.15,34.02,0.63
fcae5ff3-94ca-4ed7-b259-cf51c2077c03,2025-01-03 16:17:21-05,2025-01-03 17:11:16-05,3,Seated Leg Curl (Machine),,0,175.03,6,Lower,1050.18,53.92,2.65
fcae5ff3-94ca-4ed7-b259-cf51c2077c03,2025-01-03 16:17:21-05,2025-01-03 17:11:16-05,3,Seated Leg Curl (Machine),,1,175.03,6,Lower,1050.18,53.92,2.65
689efd62-0066-4447-bc5f-9f277ba88964,2024-12-21 16:26:16-05,2024-12-21 17:18:23-05,3,Seated Leg Curl (Machine),,0,130.02,8,Lower,1040.16,52.12,-0.99
689efd62-0066-4447-bc5f-9f277ba88964,2024-12-21 16:26:16-05,2024-12-21 17:18:23-05,3,Seated Leg Curl (Machine),,1,145.02,6,Lower,870.12,52.12,0.22
42aa62ff-781d-4832-aa5e-b6bd40696f8b,2025-03-13 14:20:29-04,2025-03-13 15:13:33-04,3,Seated Row (Machine),,0,205.04,6,Upper,1230.24,53.07,1.28
42aa62ff-781d-4832-aa5e-b6bd40696f8b,2025-03-13 14:20:29-04,2025-03-13 15:13:33-04,3,Seated Row (Machine),,1,205.04,6,Upper,1230.24,53.07,1.28
fd1bc5be-917d-4a6a-8a43-5366e2172003,2025-03-10 16:01:24-04,2025-03-10 17:07:33-04,5,Seated Row (Machine),,0,205.04,6,Upper,1230.24,66.15,1.28
fd1bc5be-917d-4a6a-8a43-5366e2172003,2025-03-10 16:01:24-04,2025-03-10 17:07:33-04,5,Seated Row (Machine),,1,205.04,5,Upper,1025.2,66.15,1.28
0e81afff-f0e0-459b-9c1a-a8ce04740072,2025-03-06 13:33:49-05,2025-03-06 14:27:41-05,4,Seated Row (Machine),,0,200.03,6,Upper,1200.18,53.87,1.11
0e81afff-f0e0-459b-9c1a-a8ce04740072,2025-03-06 13:33:49-05,2025-03-06 14:27:41-05,4,Seated Row (Machine),,1,200.03,6,Upper,1200.18,53.87,1.11
0e9527fe-71de-4db2-b794-88323d17809f,2025-02-19 16:17:00-05,2025-02-19 17:11:12-05,4,Seated Row (Machine),single arm PF,0,160.03,8,Upper,1280.24,54.2,-0.27
0e9527fe-71de-4db2-b794-88323d17809f,2025-02-19 16:17:00-05,2025-02-19 17:11:12-05,4,Seated Row (Machine),single arm PF,1,200.03,6,Upper,1200.18,54.2,1.11
0aba088b-7a7c-4be4-8c2f-4df7f44d8ba4,2025-01-28 16:31:36-05,2025-01-28 17:34:21-05,5,Seated Row (Machine),single arm,0,150.03,8,Upper,1200.24,62.75,-0.61
0aba088b-7a7c-4be4-8c2f-4df7f44d8ba4,2025-01-28 16:31:36-05,2025-01-28 17:34:21-05,5,Seated Row (Machine),single arm,1,150.03,8,Upper,1200.24,62.75,-0.61
31e91463-aca2-44e0-968d-f7a3165b166a,2025-01-17 12:04:23-05,2025-01-17 13:08:08-05,5,Seated Row (Machine),,0,180.03,8,Upper,1440.24,63.75,0.42
31e91463-aca2-44e0-968d-f7a3165b166a,2025-01-17 12:04:23-05,2025-01-17 13:08:08-05,5,Seated Row (Machine),,1,180.03,6,Upper,1080.18,63.75,0.42
2a65e79f-536c-4805-9415-15d0f48bc225,2025-01-09 11:44:51-05,2025-01-09 12:41:05-05,6,Seated Row (Machine),,0,175.03,7,Upper,1225.21,56.23,0.25
813d01aa-5f22-4f95-87a0-0ea4e18e7d6e,2025-01-02 17:22:50-05,2025-01-02 18:37:38-05,5,Seated Row (Machine),,0,165.03,8,Upper,1320.24,74.8,-0.09
2fe217b7-d86e-469e-a7d9-c4dc90cf14d8,2024-12-28 10:35:59-05,2024-12-28 11:49:46-05,6,Seated Row (Machine),,0,160.03,6,Upper,960.18,73.78,-0.27
2fe217b7-d86e-469e-a7d9-c4dc90cf14d8,2024-12-28 10:35:59-05,2024-12-28 11:49:46-05,6,Seated Row (Machine),,1,160.03,6,Upper,960.18,73.78,-0.27
2cd20344-fb15-4a8b-ba61-5c52dda16264,2024-12-16 16:43:14-05,2024-12-16 17:56:09-05,7,Seated Row (Machine),,0,135.02,6,Upper,810.12,72.92,-1.13
2cd20344-fb15-4a8b-ba61-5c52dda16264,2024-12-16 16:43:14-05,2024-12-16 17:56:09-05,7,Seated Row (Machine),,1,135.02,5,Upper,675.1,72.92,-1.13
dc7816f7-5ede-4543-ba4b-d38c2117f8f5,2024-12-12 15:08:43-05,2024-12-12 16:15:03-05,6,Seated Row (Machine),,0,130.02,7,Upper,910.14,66.33,-1.3
